"id","pageid","revid","title","section","text"
"48","100","98020396","インドネシア","{'dt': None, 'h2': '政治', 'h3': '立法府', 'h4': None}","立法府たる議会は、(1) 国民議会(インドネシア語: Dewan Perwakilan Rakyat (DPR), 英語: Peoples Representative Council, 定数560)、(2) 地方代表議会(インドネシア語: Dewan Perwakilan Daerah (DPD), 英語: Regional Representatives Council, 定数132)、そして (3) この二院からなる国民協議会(インドネシア語: Majelis Permusyawaratan Rakyat (MPR), 英語: People's Consultative Assembly)がある。まず、(3) の国民協議会は、2001年、2002年の憲法改正以前は、一院制の国民議会の所属議員と、各州議会から選出される代表議員195人によって構成されていた。国民協議会は、国民議会とは別の会議体とされ、国家意思の最高決定機関と位置づけられていた。国民協議会に与えられた権限は、5年ごとに大統領と副大統領を選出し、大統領が提示する国の施策方針を承認すること、一年に一度、憲法と重要な法律の改正を検討すること、そして場合により大統領を罷免すること、であった。このような強大な権限を国民協議会に与えていることが憲政の危機をもたらしたとして、その位置づけを見直す契機となったのは、国民協議会によるワヒド大統領罷免であった。"
"49","100","98020396","インドネシア","{'dt': None, 'h2': '政治', 'h3': '立法府', 'h4': None}","3年余りの任期を残していた大統領を罷免した国民協議会の地位を改めるため、メガワティ政権下の2001年と2002年に行われた憲法改正により、国民協議会は国権の最高機関としての地位を失った。立法権は後述の国民議会に移されることになり、国民協議会は憲法制定権と大統領罷免決議権を保持するが、大統領選任権を国民に譲渡し、大統領と副大統領は直接選挙によって選出されることになった。これらの措置により、国民協議会は国民議会と地方代表議会の合同機関としての位置づけが与えられ、また、国民議会と地方代表議会のいずれも民選議員によってのみ構成されているため、国民協議会の議員も全て、直接選挙で選ばれる民選議員となった。(1) の国民議会は、2000年の第2次憲法改正によって、立法、予算審議、行政府の監督の3つの機能が与えられることになった。具体的には立法権に加えて、質問権、国政調査権、意見表明権が国民議会に与えられ、また、議員には法案上程権、質問提出権、提案権、意見表明権、免責特権が与えられることが明記された。比例代表制により選出される。(2) の地方代表議会は、2001年から2002年にかけて行われた第3次、第4次憲法改正によって新たに設置が決まった代議機関であり、地方自治や地方財政に関する立法権が与えられている。先述の通り、総選挙で各州から選出された議員によって構成されている。"
"50","100","98020396","インドネシア","{'dt': None, 'h2': '政治', 'h3': '司法府', 'h4': None}","スハルト政権期には政府・司法省が分有していた司法権が廃止され、各級裁判所は、司法府の最上位にある最高裁判所によって統括されることになり、司法権の独立が確保された。最高裁判所は法律よりも下位の規範(政令など)が法律に違反しているか否かを審査する権限を有する。他に憲法に明記される司法機関としては司法委員会と憲法裁判所がある。司法委員会は最高裁判所判事候補者を審査し国会に提示する権限及び裁判官の非行を調査し最高裁判所に罷免を勧告する権限を有する。憲法裁判所は法律が憲法に違反しているか否かを審査する権限を有する。憲法改正以前には大統領に属していた政党に対する監督権・解散権が憲法裁判所に移された。これにより、大統領・政府による政党への介入が排除されることになった。"
"51","100","98020396","インドネシア","{'dt': None, 'h2': '政治', 'h3': '政党', 'h4': '現存する政党'}","以下、主なもの。ゴルカル - ジュハルトノ-スプラプト・スコワティ-アミル・ムルトノ-スダルモノ-ワホノ-ハルモコ-アクバル・タンジュン-ユスフ・カラ-アブリザル・バクリ―民主党-スブル・ブディサントソ-ハディ・ウトモ-アナス・ウルバニングルム-スシロ・バンバン・ユドヨノ開発統一党(英語版)-シャファアト・ミンタレジャ-ジャイラニ・ナロ-イスマイル・ハッサン・メタレウム-ハムザ・ハズ - スリアダルマ・アリ闘争民主党 - メガワティ・スティアワティ・スカルノプトゥリ。大インドネシア運動党 - スハルディ福祉正義党 - アニス・マッタハヌラ党 - ウィラントナスデム党 - スリア・パロ国民覚醒党 - ムハイミン・イスカンダル"
"52","100","98020396","インドネシア","{'dt': None, 'h2': '政治', 'h3': '政党', 'h4': 'かつて存在した政党'}","インドネシア国民党インドネシア共産党インドネシア民主党ムルバ党 - タン・マラカ"
"53","100","98020396","インドネシア","{'dt': None, 'h2': '国際関係', 'h3': None, 'h4': None}","旧宗主国オランダとの武力闘争によって独立を勝ち取り、独立当初から外交方針の基本を非同盟主義に置いた。こうした外交方針は「自主積極 bebas aktif」外交と呼ばれている。独立達成後の、外交にも様々な変化がみられるものの、いずれの国とも軍事同盟を締結せず、外国軍の駐留も認めていないなどの「自主積極」外交の方針はほぼ一貫しているといってよい。1950年代後半のスカルノ「指導される民主主義」期には、1963年のマレーシア連邦結成を「イギリスによる新植民地主義」として非難し、マレーシアに軍事侵攻した。国際的な非難が高まるなかで、1965年1月、スカルノは国際連合脱退を宣言し、国際的な孤立を深めていった。インドネシア国内ではインドネシア共産党の勢力が伸張し、国内の左傾化を容認したスカルノは、急速に中華人民共和国に接近した。1965年の9月30日事件を機にスカルノが失脚し、スハルトが第2代大統領として就任すると、悪化した西側諸国との関係の改善を進めた。また、スカルノ時代に疲弊した経済を立て直すために債権国の協力を仰いだ。"
"54","100","98020396","インドネシア","{'dt': None, 'h2': '国際関係', 'h3': None, 'h4': None}","1966年9月、日本の東京に集まった債権国代表が債務問題を協議し、その後、援助について協議するインドネシア援助国会議(Inter-Governmental Group on Indonesia - 略称 IGGI)が発足した。1967年8月、東南アジア諸国連合(ASEAN)発足時には原加盟国となった。総人口や国土面積は東南アジア最大であり、ASEAN本部は首都ジャカルタに置かれている。域内での経済・文化交流の促進を所期の目標とし、他のASEAN加盟国との連帯を旨としている。その一方で、時折のぞく盟主意識・地域大国意識は、他国からの警戒を招くこともある。今日に至るまで日本をはじめとする西側諸国とは協力関係を維持しているが、スハルト体制期においても一貫して、ベトナムなど近隣の社会主義国や非同盟諸国とは良好な外交関係を保った。1999年の東ティモール独立を問う住民投票での暴動に軍が関与したと見られ、その後の関係者の処罰が不十分とされたことや、2001年のアメリカ同時多発テロによって米国との関係が悪化し、2005年まで武器禁輸などの制裁を受けた。このため、ロシアや中国との関係強化に乗り出し、多極外交を展開している。"
"55","100","98020396","インドネシア","{'dt': None, 'h2': '国際関係', 'h3': '中国との関係', 'h4': None}","中国とは南シナ海にあるスプラトリー諸島(南沙諸島)の領有権を巡る係争はないが、中国が海洋権益を主張する九段線がインドネシア領ナトゥナ諸島北方海域にかかっている。このため、同海域の「北ナトゥナ海」への改称やナトゥナ諸島への軍配備などで対応している(詳細は「ナトゥナ諸島」を参照)。2020年1月にはナトゥナ諸島近海で中国漁船が操業したことに抗議、中国大使を召還した。"
"56","100","98020396","インドネシア","{'dt': None, 'h2': '国際関係', 'h3': '日本との関係', 'h4': None}","日本とインドネシアの関係は良好であり、1800社を超える日本企業がインドネシアで事業を展開している。特に近年、日本文化がブームとなっていて、日本企業の投資や、日本語を学ぶ人が増えている。大相撲やアニメなど、日本文化のイベントも開催されている。"
"57","100","98020396","インドネシア","{'dt': None, 'h2': '国際関係', 'h3': 'MIKTA', 'h4': None}","MIKTA(ミクタ)は、メキシコ (Mexico)、インドネシア (Indonesia)、大韓民国 (Korea, Republic of)、トルコ (Turkey)、オーストラリア (Australia) の5ヶ国によるパートナーシップである。詳細は該当ページへ。"
"58","100","98020396","インドネシア","{'dt': None, 'h2': '軍事', 'h3': None, 'h4': None}","インドネシア国軍(Tentara Nasional Indonesia - 略称TNI)の兵力は、2017年に39万5,500人(陸軍30万400人、海軍6万5000人、空軍3万100人)であり、志願兵制度である。その他に予備役が40万人。軍事予算は2002年に12兆7,549億ルピアで、国家予算に占める割合は3.71パーセントである。スハルト政権以来、米国を中心とした西側との協調により、近代的な兵器を積極的に導入してきたものの、東ティモール紛争の悪化により米国と軋轢が生じ、2005年まで米国からの武器輸出を禁じられた。この間にロシア連邦や中華人民共和国と接近し、これらの国の兵器も多数保有している。"
"59","100","98020396","インドネシア","{'dt': None, 'h2': '地理', 'h3': None, 'h4': None}","世界で最も多くの島を持つ国であり、その数は1万3466にのぼる。島の数は人工衛星の調査により算出されたもので、かつては1万8,110とも言われていたが、再調査の結果、2013年に現在の個数が明らかになった。またニューヨークタイムズ誌では「2005年以降、砂の採掘により2ダースの小さな島が消滅した」と2016年6月23日の誌面で報じている。当地を含む周辺では、ユーラシアプレートやオーストラリアプレート、太平洋プレート、フィリピン海プレートなどがせめぎあっており、環太平洋火山帯(環太平洋造山帯)の一部を構成している。そのため国内に火山が多く、活火山が129ある。スマトラ島北部にあるカルデラ湖のトバ湖を形成したトバ火山は、有史前に破局噴火を引き起こしたほか、クラカタウ大噴火に代表されるように古くから住民を脅かすと共に土壌の肥沃化に役立ってきた。火山噴火によって過去300年間に15万人の死者を出しており、この数は世界最多とされる。スマトラ島のクリンチ火山が最高峰(3805m)である。スメル山はジャワ島の最高峰(3676m)で、世界で最も活動している火山の一つである。また、地震も多く、2004年のスマトラ島沖地震、及び2006年のジャワ島中部地震は甚大な被害を与えた。スマトラ島とジャワ島は、約60,000年前は陸続きであったが、11,000年前の大噴火があり、スンダ海峡ができて両島は分離した。これらの島々の全てが北回帰線と南回帰線の間に位置しており、熱帯気候である。"
"60","100","98020396","インドネシア","{'dt': None, 'h2': '地理', 'h3': '主な島', 'h4': None}","ジャワ島 - 首都ジャカルタのある島。スマトラ島 - マレー半島の南西に横たわる島。特に北部は天然資源が豊富。スラウェシ島(旧称セレベス島)カリマンタン島(「ボルネオ島」はマレーシア側の呼称。)バリ島 - 観光で有名な島。住民の大半はヒンドゥー教徒。ロンボク島 - バリ島の東隣の島。近年になって、観光開発が進み始めた。スンバワ島 - 1815年に、島内のタンボラ山が有史上最大の噴火を起こしている。コモド島 - コモドオオトカゲ(コモドドラゴン)が生息する島。フローレス島 - 住民の多くはカトリック教徒。ハルマヘラ島テルナテ島 - 香辛料産出地として南隣のティドーレ島とともに、大航海時代に西洋列強の収奪の拠点となった。ティモール島 - 西側半分がインドネシア領。マルク諸島(モルッカ諸島)クラカタウ島 - 1883年に大爆発した火山島。ジャワ島とスマトラ島の中間に位置する。ニューギニア島 - 西側半分がインドネシア領。天然資源が豊富。インドネシア国内では「パプア」「イリアン」などと呼ばれている。ビンタン島、バタム島、レンパン島 - リアウ諸島の一部で、シンガポール海峡を挟んでシンガポールと向かい合う。両国の海上国境は2014年9月3日に調印された条約で確定した。ナトゥナ諸島"
"61","100","98020396","インドネシア","{'dt': None, 'h2': '地理', 'h3': '森林', 'h4': None}","国土を「林業地区」(国有林)と「その他の地区」に区分している。大気中の二酸化炭素を吸収する役割を担う森林は、適切な利用・管理により地球温暖化防止に役立つ。"
"62","100","98020396","インドネシア","{'dt': None, 'h2': '地理', 'h3': '環境', 'h4': None}","同国における環境問題は国の人口密度の高さと急速な工業化に関連しており、深刻さを増しているために今も改善策が求められている。"
"63","100","98020396","インドネシア","{'dt': None, 'h2': '地方行政区分', 'h3': None, 'h4': None}","2層の地方政府が存在し、第一レベルの地方政府が州(Provinsi)であり、その下位に第二レベルの地方政府である県(Kabupaten)と市(Kota)が置かれている。第1レベル地方政府(便宜上4区域に分ける)は2022年時点で以下のとおり、ジャカルタ首都特別州と4の特別州、33の州が設置されている。下記リストで名称右に*付きが、首都ジャカルタと4特別州。スマトラ島: アチェ*、北スマトラ、西スマトラ、リアウ、リアウ群島、ベンクル、ジャンビ、南スマトラ、ランプン、バンカ=ブリトゥンジャワ島〜ティモール島: ジャカルタ首都特別州*、ジョグジャカルタ特別州*、バンテン、西ジャワ、中ジャワ、東ジャワ、バリ、西ヌサトゥンガラ、東部ヌサ・トゥンガラカリマンタン島: 西カリマンタン、中カリマンタン、東カリマンタン、南カリマンタン、北カリマンタン"
"64","100","98020396","インドネシア","{'dt': None, 'h2': '地方行政区分', 'h3': None, 'h4': None}","スラウェシ島〜パプア: 西スラウェシ、南東スラウェシ、中スラウェシ、南スラウェシ、ゴロンタロ、北スラウェシ、マルク、北マルク、西パプア*、南西パプア、パプア*、中部パプア、山岳パプア、南パプア。第2レベルの地方政府は、2006年時点で349県・91 市が置かれている。県と市には行政機能上の差異はなく、都市部に置かれるのが市で、それ以外の田園地域などに置かれるのが県である。 なお、県・市には、行政区としての郡(Kecamatan)とその下には区(Kelurahan)が置かれる。なお、都市以外の地域には村(Desa)が置かれているが、これは区の担う行政機能に代わり、地縁的・慣習的なコミュニティであり、行政区ではない。スハルト政権の崩壊後、世界で最も地方分権化が進んだ国の一つに数えられている。しかし、逆に言えば中央政府の力が弱く、地方政府が環境破壊を進める政策を実施していても、中央政府には、これを止める力は存在していない。"
"65","100","98020396","インドネシア","{'dt': None, 'h2': '経済', 'h3': None, 'h4': None}","IMFによると、2018年のGDPは1兆225億ドルであり、世界第16位である。一方、一人当たりのGDPは3,871ドルであり、世界平均の約34%である。世界銀行が公表した資料によると、2017年に1日1.9ドル未満(2011年基準の米ドル購買力平価ベース)で暮らす貧困層は全人口の約5.71%(都市部:約5.61% 農村部:約5.82%)であり、約1500万人いる。また3.2ドル未満の場合は約27.25%(都市部:約25.29% 農村部:約29.61%)であり、5.5ドル未満の場合は約58.66%(都市部:約53.21% 農村部:約65.24%)であった。"
"66","100","98020396","インドネシア","{'dt': None, 'h2': '経済', 'h3': '産業', 'h4': '農林水産業'}","基本的に農業国である。1960年代に稲作の生産力増強に力が入れられ、植民地期からの品種改良事業も強化された。改良品種IR8のような高収量品種は他にもつくられ、農村に普及し栽培された。このような「緑の改革」の結果、1984年にはコメの自給が達成された。しかし、1980年代後半には「緑の改革」熱も冷めてゆき、同年代の末にはコメの輸入が増加するに至った。 農林業ではカカオ、キャッサバ、キャベツ、ココナッツ、米、コーヒー豆、サツマイモ、大豆、タバコ、茶、天然ゴム、トウモロコシ、パイナップル、バナナ、落花生の生産量が多い。特にココナッツの生産量は2003年時点で世界一である。オイルパーム(アブラヤシ)から精製されるパームオイル(パーム油、ヤシ油)は、植物油の原料の一つで、1990年代後半日本国内では菜種油・大豆油に次いで第3位で、食用・洗剤・シャンプー・化粧品の原料として需要の増大が見込まれている。"
"67","100","98020396","インドネシア","{'dt': None, 'h2': '経済', 'h3': '産業', 'h4': '農林水産業'}","インドネシアにおけるパームオイルの生産量は1990年代以降急激に増加しており、2006年にマレーシアを抜き生産量首位に、2018年時点でマレーシアの二倍弱の3,830万トンを生産している。アブラヤシの栽培面積は2000年にはココヤシと並び、2005年には548万ヘクタールとなっている(インドネシア中央統計庁(BPS)による。)。この2000年代以降のエステート作物面積の急激な拡大によって、森林破壊や泥炭湿地の埋立及びこれに伴う火災の発生などの環境破壊が進んでいることが指摘されている。海に囲まれた群島国家であるため水産資源も豊富だが、漁業や水産加工の技術向上、物流整備が課題となっている。プリカナン・ヌサンタラ(Perikanan Nusantara,Perinus)という国営水産会社が存在する。"
"68","100","98020396","インドネシア","{'dt': None, 'h2': '経済', 'h3': '産業', 'h4': '鉱工業と産業構造'}","鉱業資源にも恵まれ、金、スズ、石油、石炭、天然ガス、銅、ニッケルの採掘量が多い。1982年、1984年、日本からの政府開発援助(ODA)でスマトラ島北部のトバ湖から流れ出るアサハン川の水でアサハン・ダム(最大出力51.3万キロワット)とマラッカ海峡に面したクアラタンジュンにアサハン・アルミ精錬工場が建設された。ニッケル鉱山は、南東スラウェシ州コラカ沖のパダマラン島のポマラと南スラウェシ州ソロアコ(サロアコ)にある。生産の80%が日本に輸出されている。ニッケルはカナダの多国籍企業インコ社が支配している。多国籍企業の進出はスハルト体制発足後の1967年外資法制定以降であり、採掘・伐採権を確保している。また、日本企業6社が出資している。鉱山採掘に伴い森林伐採で付近住民と土地問題で争いが起こる。国内産業を育成するため、未加工ニッケル鉱石の輸出を2014年に禁止したが、2017年に規制を緩和している。日本はLNG(液化天然ガス)をインドネシアから輸入している。2004年以降は原油の輸入量が輸出量を上回る状態であるため、OPEC(石油輸出国機構)を2009年1月に脱退した。工業では軽工業、食品工業、織物、石油精製が盛ん。コプラパーム油のほか、化学繊維、パルプ、窒素肥料などの工業が確立している。"
"69","100","98020396","インドネシア","{'dt': None, 'h2': '経済', 'h3': '産業', 'h4': '鉱工業と産業構造'}","パナソニック、オムロン、ブリヂストンをはじめとした日系企業が現地に子会社あるいは合弁などの形態で、多数進出している。独立後、政府は主要産業を国有化し、保護政策の下で工業を発展させてきた。1989年には、戦略的対応が必要な産業として製鉄、航空機製造、銃器製造などを指定し、戦略産業を手掛ける行政組織として戦略産業管理庁(Badan Pengelora Industri Strategis)を発足させている。2019年時点、インドネシアには115の国営企業があり、クラカタウ・スチール(製鉄)、マンディリ銀行など17社がインドネシア証券取引所に株式を上場している。分野ごとに持ち株会社を設けるなど効率化を図っているが、一方で雇用維持など政府の意向が優先されることも多い。かつては、華人系企業との癒着や、スハルト大統領ら政府高官の親族によるファミリービジネスなどが社会問題化し、1996年には国民車「ティモール」の販売を巡って世界貿易機関(WTO)を舞台とする国際問題にまで発展した。しかし、1997年のアジア通貨危機の発生により、経済は混乱状態に陥り、スハルト大統領は退陣に至った。その後、政府はIMFとの合意によって国営企業の民営化など一連の経済改革を実施したが、失業者の増大や貧富の差の拡大が社会問題となっている。"
"70","100","98020396","インドネシア","{'dt': None, 'h2': '経済', 'h3': '商業', 'h4': None}","小売業の最大チャネルは、各地に約350万ある「ワルン」と呼ばれる零細小売店である。インターネット通販は小売市場の3~5%程度と推測され、地元企業のトコペディアやブカラパック、シンガポール企業のラザダやショッピーが参入しており、ワルンへの商品供給を担う企業もある。"
"71","100","98020396","インドネシア","{'dt': None, 'h2': '経済', 'h3': '雇用・賃金と個人消費', 'h4': None}","労働者の生活水準を向上させるため、月額式の最低賃金制度が施行されており、2015年からはインフレ率と経済成長率に基づく計算式が導入され、年8%程度上がり、タイ王国を超える水準となっている。これに対して、労働組合側は賃上げが不十分、日系を含む企業側は人件費の上昇が国際競争力を低下させると主張し、労使双方に不満がある。なお、イスラム教徒が多数を占める国であるため、従業員からメッカ巡礼の希望が出た場合、企業はメッカ巡礼休暇として、最長3カ月の休暇を出すことが法で規定されている。ただ、改革と好調な個人消費により、GDP成長率は、2003年から2007年まで、4%〜6%前後で推移した。2008年には、欧米の経済危機による輸出の伸び悩みや国際的な金融危機の影響などがあったものの、6.1%を維持。さらに2009年は、政府の金融安定化策・景気刺激策や堅調な国内消費から、世界的にも比較的安定した成長を維持し、4.5%の成長を達成。名目GDP(国内総生産)は2001年の約1,600億ドルから、2009年には3.3倍の約5393億ドルまで急拡大した。今ではG20の一角をなすまでになっており、同じASEAN諸国のベトナムとフィリピンと同様にNEXT11の一角を占め、更にベトナムと共にVISTAの一角を担うなど経済の期待は非常に大きい。ただし、2011年より経常収支が赤字となる状況が続いており、従来から続く財政赤字とともに双子の赤字の状態にある。2020年11月2日に施行された雇用創出法(オムニバス法)は様々な分野で物議を醸している。"
"72","100","98020396","インドネシア","{'dt': None, 'h2': '経済', 'h3': '日本との経済関係', 'h4': None}","このような中、日系企業の進出は拡大しているが、投資環境の面で抱える問題は少なくない。世界銀行の「Doing Business 2011」でも、ビジネス環境は183国中121位に順位づけられており、これはASEANの中でもとくに悪いランキングである。具体的には、道路、鉄道、通信などのハードインフラの整備が遅れていることのほか、ソフトインフラとも言うべき法律面での問題が挙げられる。裁判所や行政機関の判断については、予測可能性が低く、透明性も欠如しており、これがビジネスの大きな阻害要因になっていると繰り返し指摘されている。 これに対し、日本のODAは、ハード・インフラ整備の支援に加え、近年は統治能力支援(ガバナンス支援)などソフト・インフラ整備の支援も行っている。警察に対する市民警察活動促進プロジェクトは、日本の交番システムなどを導入しようというものであり、日本の技術支援のヒットとされている。また、投資環境整備に直結する支援としては、知的財産権総局を対象とした知的財産に関する法整備支援も継続されている。"
"73","100","98020396","インドネシア","{'dt': None, 'h2': '経済', 'h3': '日本との経済関係', 'h4': None}","インドネシアの裁判所に対しても、日本の法務省法務総合研究所は国際協力機構(JICA)や公益財団法人国際民商事法センター(ICCLC)と連携して、規則制定のほか裁判官や和解・調停を担う人材の研修を支援している。2013年時点では、東南アジア全体でも有数の好景気に沸いており、日本からの投資も2010年には7億1260万ドル(約712億6000万円)であったのが、2012年には25億ドル(約2500億円)へと急増している。しかしナショナリズムが色濃く、2013年2月には当地を中心に石炭採掘を行っている英投資会社ブミPLCの株主総会が、同社の大半の取締役や経営陣を追放するというロスチャイルドによる提案の大部分を拒否した。これと関連して、国の経常赤字と資本流入への依存、貧弱なインフラや腐敗した政治や実業界など、いくつかの問題点も指摘されている。2014年の国際協力銀行が日本企業を対象に行ったアンケート調査では、「海外進出したい国」として、中国を抜いて1位となった。技能実習制度などで、日本へ渡航して働くインドネシア人も多いが、人権保護や賃金支払いなどでトラブルも起きている。"
"74","100","98020396","インドネシア","{'dt': None, 'h2': '国民', 'h3': '人口', 'h4': None}","インドネシアの2022年の総人口は2億7,200万人であり、中国、インド、アメリカに次ぐ世界第4位である。人口増加率は2010年時点で1.03%となっている。今後もインドネシアの人口は着実に増加すると見られており、2050年の推計人口は約3億人との予測。全国民の半分以上がジャワ島に集中しているため、比較的人口の希薄なスマトラ島、ボルネオ島、スラウェシ島に住民を移住させる『トランスミグラシ』と呼ばれる人口移住政策を行ってきた。2019年には、ジョコ政権がジャワ島外への首都を移転する方針を閣議決定した。 ジョコ・ウィドド大統領は同年8月、自身のTwitterで首都の移転先をボルネオ島と発表した。"
"75","100","98020396","インドネシア","{'dt': None, 'h2': '国民', 'h3': '民族', 'h4': None}","大多数がオーストロネシア人で、彼らが直系の祖先であり、原オーストロネシア人と新オーストロネシア人の2種類に分けられる。原オーストロネシア人は、紀元前1500年ごろに渡来した。原オーストロネシア人は先住民よりも高度な文化を持っていた。原オーストロネシア人は後から来た新オーストロネシア人によって追われていくが、ダヤク人、トラジャ人、バタック人として子孫が生存している。新オーストロネシア人は、マレー人、ブギス人、ミナンカバウ人の祖先であり、紀元前500年ごろに渡来した。渡来時には青銅器製作の技術を獲得しており、数百年後には鉄器を使用し始める。彼らの使用した鉄器がベトナム北部のドンソン地方で大量に発見されていることから「ドンソン文化」と呼ばれる。ほかに約300の民族がおり、住民の内、ジャワ人が45%、スンダ人が14%、マドゥラ人が7.5%、沿岸マレー人が7.5%、その他が26%、中国系が約5%となっている。父系・母系を共に親族とみなす「双系社会」であり、姓がない人もいる(スカルノ、スハルトなど)。なお、法務省の統計では、2014年末では30,000人超、2018年では55,000人超のインドネシア人が日本に在住している。"
"76","100","98020396","インドネシア","{'dt': None, 'h2': '国民', 'h3': '言語', 'h4': None}","公用語はインドネシア語であり、国語となっている。会話言語ではそれぞれの地域で語彙も文法規則も異なる583以上の言葉が日常生活で使われている。インドネシア語が国語と言っても、日常で話す人は多くて3,000万人程度である。国の人口比にすると意外と少ないが、国語になっているため第2言語として話せる人の数はかなり多い。また、首都ジャカルタへ出稼ぎに向かう人も多い為、地方の人でもインドネシア語は必須であり、話せないと出稼ぎにも影響が出てくる。インドネシア語識字率:88.5%(2003年)インドネシア語、ジャワ語、バリ語などを含むオーストロネシア語族の他に、パプア諸語が使用される地域もある。"
"77","100","98020396","インドネシア","{'dt': None, 'h2': '国民', 'h3': '宗教', 'h4': None}","憲法29条で信教の自由を保障している。パンチャシラでは唯一神への信仰を第一原則としているものの、これはイスラム教を国教として保護しているという意味ではない。2010年の政府統計によると、イスラム教が87.2%、プロテスタントが7%、カトリックが2.9%、ヒンドゥー教が1.6%、仏教が0.72%、儒教が0.05%、その他が0.5%となっている。イスラム教徒の人口は、1億7000万人を超え、世界最大のイスラム教徒(ムスリム)人口を抱える国家となっている(インドネシアは政府としては世俗主義を標榜しており、シャリーアによる統治を受け入れるイスラム国家ではない)。多民族国家であるため、言語と同様、宗教にも地理的な分布が存在する。バリ島ではヒンドゥー教が、スラウェシ島北部ではキリスト教(カトリック)が、東部諸島およびニューギニア島西部ではキリスト教(プロテスタント、その他)が優位にある。アチェ州では98%がイスラム教徒で、シャリーア(イスラム法)が法律として適用されている。"
"78","100","98020396","インドネシア","{'dt': None, 'h2': '国民', 'h3': '宗教', 'h4': None}","また、イスラム教はジャワ島やスマトラ島など人口集中地域に信者が多いため、国全体でのイスラム教徒比率は高いが、非イスラム教徒の民族や地域も実際には多い。カリマンタン島やスラウェシ島では、イスラム教徒と非イスラム教徒の割合が半々ほどである。また、東ヌサトゥンガラから東のマルク諸島、ニューギニア島などではイスラム教徒比率は一割程度である(それもジャワ島などからの移民の信者が大半である)。またイスラム教徒多数派地域であっても、都市部や、スンダ人、アチェ人地域のように比較的、厳格な信仰を持つものもあれば、ジャワ人地域のように、基層にヒンドゥー文化を強く残しているものもある。また書面上はイスラム教徒となっていても、実際にはシャーマニズムを信仰している民族も有る。魔術師・呪術医と、精霊を含めた超自然的な力を信じる人や、「お化け」の存在を肯定するインドネシア人は多い。なお、信仰の自由はあるといっても完全なものではなく、特に無神論は違法であり、公言をすると逮捕される可能性もある。プランバナン寺院群(ヒンドゥー教, 世界遺産)ボロブドゥール遺跡(上座部仏教, 世界遺産)"
"79","100","98020396","インドネシア","{'dt': None, 'h2': '国民', 'h3': '婚姻', 'h4': None}","夫婦別姓が基本。ただし通称として夫の姓を名乗ることも多い。男性側が改姓することも可能である。"
"80","100","98020396","インドネシア","{'dt': None, 'h2': '国民', 'h3': '教育', 'h4': None}","教育体系は、教育文化省が管轄する一般の学校(スコラ sekolah)と、少数であるが宗教省が管轄するイスラーム系のマドラサ (madrasah) の二本立てとなっている。いずれの場合も小学校・中学校・高校の6・3・3制であり、このうち小中学校の9年間については、1994年に義務教育にすると宣言され、さらに2013年には高校までの12年間に延長されたが、就学率は2018年で小学で93%、中学で79%、高校で36%である。スコラでもマドラサでも、一般科目と宗教科目を履修するが、力点の置き方は異なる。大学をはじめとする高等教育機関も一般校とイスラーム専門校に分かれており、前者については1954年に各州に国立大学を設置することが決定された。以下は代表的な大学のリストである。インドネシア大学(UI)ガジャ・マダ大学(UGM)バンドン工科大学(ITB)パジャジャラン大学(英語版)(UNPAD)ボゴール農科大学(IPB)"
"81","100","98020396","インドネシア","{'dt': None, 'h2': '国民', 'h3': '教育', 'h4': None}","インドネシア教育大学(英語版)(UPI,旧IKIP)インドネシア国立芸術大学ウダヤナ大学(UNUD)マハサラスワティ大学トリサクティ大学スラバヤ工科大学セベラスマレット大学 (UNS)アイルランガ大学 (UNAIR)-スラバヤにある国立大学。ディポネゴロ大学 - 中部ジャワのスマランにある国立大学。ハサヌディン大学(UNHAS) - 南スラウェシ州都のマカッサル(旧名ウジュン・パンダン)にある国立大学。チャンドラワシ大学 - パプア州都のジャヤプラにある国立大学。ブラウィジャヤ大学 (UNIBRAW) - 東ジャワのマランにある国立大学。ランプン国立大学(英語版)(UNILA) - スマトラのランプン州にある国立大学。米国CIAによる2011年の推計によれば、15歳以上の国民の識字率は92.8%(男性:95.6%、女性:90.1%)である。2010年の教育支出はGDPの3%だった。"
"82","100","98020396","インドネシア","{'dt': None, 'h2': '国民', 'h3': '保健', 'h4': '医療'}","医療施設が26,000件を超えているが、それに反して医師が不足しており、人口1,000人辺りわずか0.4人ほどしか存在しない 。"
"83","100","98020396","インドネシア","{'dt': None, 'h2': '社会', 'h3': '首都移転', 'h4': None}","2019年8月、ジョコ大統領は、首都ジャカルタをジャワ島からジャワ島外へと首都移転すると宣言した。新首都の最適候補地としてボルネオ島東岸は東カリマンタン州クタイカルタネガラ県と北プナジャムパスル県の両県にかかる地域であるバリクパパン近郊に首都をジャカルタより移転すると明らかにした。新首都名はインドネシア語で群島を意味する「ヌサンタラ」とすることが、インドネシア議会で可決されたことを、スハルソ国家開発企画庁長官が2022年1月18日に明らかにした。民間調査機関の同年2月の世論調査では移転に反対する回答が半数超を占めた。"
